pixel0,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,pixel64,pixel65,pixel66,pixel67,pixel68,pixel69,pixel70,pixel71,pixel72,pixel73,pixel74,pixel75,pixel76,pixel77,pixel78,pixel79,pixel80,pixel81,pixel82,pixel83,pixel84,pixel85,pixel86,pixel87,pixel88,pixel89,pixel90,pixel91,pixel92,pixel93,pixel94,pixel95,pixel96,pixel97,pixel98,pixel99,pixel100,pixel101,pixel102,pixel103,pixel104,pixel105,pixel106,pixel107,pixel108,pixel109,pixel110,pixel111,pixel112,pixel113,pixel114,pixel115,pixel116,pixel117,pixel118,pixel119,pixel120,pixel121,pixel122,pixel123,pixel124,pixel125,pixel126,pixel127,pixel128,pixel129,pixel130,pixel131,pixel132,pixel133,pixel134,pixel135,pixel136,pixel137,pixel138,pixel139,pixel140,pixel141,pixel142,pixel143,pixel144,pixel145,pixel146,pixel147,pixel148,pixel149,pixel150,pixel151,pixel152,pixel153,pixel154,pixel155,pixel156,pixel157,pixel158,pixel159,pixel160,pixel161,pixel162,pixel163,pixel164,pixel165,pixel166,pixel167,pixel168,pixel169,pixel170,pixel171,pixel172,pixel173,pixel174,pixel175,pixel176,pixel177,pixel178,pixel179,pixel180,pixel181,pixel182,pixel183,pixel184,pixel185,pixel186,pixel187,pixel188,pixel189,pixel190,pixel191,pixel192,pixel193,pixel194,pixel195,pixel196,pixel197,pixel198,pixel199,pixel200,pixel201,pixel202,pixel203,pixel204,pixel205,pixel206,pixel207,pixel208,pixel209,pixel210,pixel211,pixel212,pixel213,pixel214,pixel215,pixel216,pixel217,pixel218,pixel219,label
0,0,0,1,0,27,0,0,0,0,1,0,1,0,0,41,526,15,0,38,0,0,0,0,0,1,18,197,22,209,4,0,7,1,0,1,1,0,628,143,107,2,0,1,0,0,0,0,356,127,6,0,0,0,2,1,0,0,0,223,413,81,2,0,6,0,0,0,0,0,80,506,20,0,0,1,0,0,0,0,2,32,284,1,0,0,18,1,0,0,0,0,104,345,0,0,0,0,0,0,0,0,1,213,186,240,2,0,2,1,0,15,2,26,155,857,561,255,38,60,0,1,17,0,0,355,396,465,506,218,106,0,2,1,0,0,0,10,214,91,151,145,71,0,0,1,0,3,2,0,83,179,64,2,0,0,0,0,0,0,0,103,8,0,2,0,1,1,0,0,0,145,69,1,2,2,0,0,0,0,2,11,22,12,0,0,0,0,0,0,0,0,3,223,0,0,2,0,0,0,1,1,0,5,4,0,1,2,2,0,0,0,0,0,1,0,2,0,0,0,1
0,0,0,1,0,27,0,0,0,0,1,0,1,0,0,41,526,15,0,38,0,0,0,0,0,1,18,197,22,209,4,0,7,1,0,1,1,0,628,143,107,2,0,1,0,0,0,0,356,127,6,0,0,0,2,1,0,0,0,223,413,81,2,0,6,0,0,0,0,0,80,506,20,0,0,1,0,0,0,0,2,32,284,1,0,0,18,1,0,0,0,0,104,345,0,0,0,0,0,0,0,0,1,213,186,240,2,0,2,1,0,15,2,26,155,857,561,255,38,60,0,1,17,0,0,355,396,465,506,218,106,0,2,1,0,0,0,10,214,91,151,145,71,0,0,1,0,3,2,0,83,179,64,2,0,0,0,0,0,0,0,103,8,0,2,0,1,1,0,0,0,145,69,1,2,2,0,0,0,0,2,11,22,12,0,0,0,0,0,0,0,0,3,223,0,0,2,0,0,0,1,1,0,5,4,0,1,2,2,0,0,0,0,0,1,0,2,0,0,0,1
0,0,0,1,0,27,0,0,0,0,1,0,1,0,0,41,526,15,0,38,0,0,0,0,0,1,18,197,22,209,4,0,7,1,0,1,1,0,628,143,107,2,0,1,0,0,0,0,356,127,6,0,0,0,2,1,0,0,0,223,413,81,2,0,6,0,0,0,0,0,80,506,20,0,0,1,0,0,0,0,2,32,284,1,0,0,18,1,0,0,0,0,104,345,0,0,0,0,0,0,0,0,1,213,186,240,2,0,2,1,0,15,2,26,155,857,561,255,38,60,0,1,17,0,0,355,396,465,506,218,106,0,2,1,0,0,0,10,214,91,151,145,71,0,0,1,0,3,2,0,83,179,64,2,0,0,0,0,0,0,0,103,8,0,2,0,1,1,0,0,0,145,69,1,2,2,0,0,0,0,2,11,22,12,0,0,0,0,0,0,0,0,3,223,0,0,2,0,0,0,1,1,0,5,4,0,1,2,2,0,0,0,0,0,1,0,2,0,0,0,1
0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,148,526,14,0,36,2,2,0,0,0,2,9,106,25,212,0,2,6,0,0,1,1,1,668,142,104,0,0,0,0,1,2,1,234,127,8,0,0,0,0,0,0,1,0,12,293,82,0,0,7,0,1,1,1,0,25,354,29,0,0,0,0,0,0,0,0,11,274,0,0,1,17,0,0,0,2,0,102,300,1,0,0,3,0,1,0,0,0,220,269,242,1,0,1,0,0,17,0,12,149,860,561,254,38,62,1,0,14,1,0,255,363,467,510,219,98,0,1,1,1,0,0,13,200,94,151,146,70,1,0,0,1,0,2,0,87,182,71,0,0,1,0,0,0,1,0,103,29,2,0,0,0,0,0,0,0,147,67,0,0,0,1,2,0,0,3,0,19,12,0,0,0,0,0,1,1,0,1,198,1,0,0,0,0,0,0,1,0,4,5,0,2,0,2,2,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,148,526,14,0,36,2,2,0,0,0,2,9,106,25,212,0,2,6,0,0,1,1,1,668,142,104,0,0,0,0,1,2,1,234,127,8,0,0,0,0,0,0,1,0,12,293,82,0,0,7,0,1,1,1,0,25,354,29,0,0,0,0,0,0,0,0,11,274,0,0,1,17,0,0,0,2,0,102,300,1,0,0,3,0,1,0,0,0,220,269,242,1,0,1,0,0,17,0,12,149,860,561,254,38,62,1,0,14,1,0,255,363,467,510,219,98,0,1,1,1,0,0,13,200,94,151,146,70,1,0,0,1,0,2,0,87,182,71,0,0,1,0,0,0,1,0,103,29,2,0,0,0,0,0,0,0,147,67,0,0,0,1,2,0,0,3,0,19,12,0,0,0,0,0,1,1,0,1,198,1,0,0,0,0,0,0,1,0,4,5,0,2,0,2,2,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,148,526,14,0,36,2,2,0,0,0,2,9,106,25,212,0,2,6,0,0,1,1,1,668,142,104,0,0,0,0,1,2,1,234,127,8,0,0,0,0,0,0,1,0,12,293,82,0,0,7,0,1,1,1,0,25,354,29,0,0,0,0,0,0,0,0,11,274,0,0,1,17,0,0,0,2,0,102,300,1,0,0,3,0,1,0,0,0,220,269,242,1,0,1,0,0,17,0,12,149,860,561,254,38,62,1,0,14,1,0,255,363,467,510,219,98,0,1,1,1,0,0,13,200,94,151,146,70,1,0,0,1,0,2,0,87,182,71,0,0,1,0,0,0,1,0,103,29,2,0,0,0,0,0,0,0,147,67,0,0,0,1,2,0,0,3,0,19,12,0,0,0,0,0,1,1,0,1,198,1,0,0,0,0,0,0,1,0,4,5,0,2,0,2,2,1,0,1,0,0,0,0,0,0,0,1
0,0,0,1,0,4,0,2,0,1,0,0,0,0,1,59,493,0,0,19,0,0,0,0,0,0,14,142,22,160,0,1,6,1,2,1,1,0,618,151,61,0,0,0,0,0,2,2,327,126,7,0,0,0,0,0,0,0,1,198,390,78,0,1,10,1,0,0,0,0,53,490,28,0,0,2,0,0,0,3,0,34,272,57,1,2,19,0,0,0,1,2,97,315,45,0,0,0,0,0,1,0,2,221,286,223,0,0,0,0,1,14,0,16,153,842,554,241,37,60,0,1,16,0,2,338,384,456,510,225,111,0,0,0,0,0,0,17,181,88,146,159,68,0,0,0,0,0,0,2,94,187,85,1,1,0,0,0,0,0,1,104,10,0,1,1,0,0,0,0,1,138,53,1,0,0,2,0,1,0,0,8,30,11,0,0,2,0,0,0,0,0,1,201,0,0,0,1,1,2,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
0,0,0,1,0,4,0,2,0,1,0,0,0,0,1,59,493,0,0,19,0,0,0,0,0,0,14,142,22,160,0,1,6,1,2,1,1,0,618,151,61,0,0,0,0,0,2,2,327,126,7,0,0,0,0,0,0,0,1,198,390,78,0,1,10,1,0,0,0,0,53,490,28,0,0,2,0,0,0,3,0,34,272,57,1,2,19,0,0,0,1,2,97,315,45,0,0,0,0,0,1,0,2,221,286,223,0,0,0,0,1,14,0,16,153,842,554,241,37,60,0,1,16,0,2,338,384,456,510,225,111,0,0,0,0,0,0,17,181,88,146,159,68,0,0,0,0,0,0,2,94,187,85,1,1,0,0,0,0,0,1,104,10,0,1,1,0,0,0,0,1,138,53,1,0,0,2,0,1,0,0,8,30,11,0,0,2,0,0,0,0,0,1,201,0,0,0,1,1,2,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
0,0,0,1,0,4,0,2,0,1,0,0,0,0,1,59,493,0,0,19,0,0,0,0,0,0,14,142,22,160,0,1,6,1,2,1,1,0,618,151,61,0,0,0,0,0,2,2,327,126,7,0,0,0,0,0,0,0,1,198,390,78,0,1,10,1,0,0,0,0,53,490,28,0,0,2,0,0,0,3,0,34,272,57,1,2,19,0,0,0,1,2,97,315,45,0,0,0,0,0,1,0,2,221,286,223,0,0,0,0,1,14,0,16,153,842,554,241,37,60,0,1,16,0,2,338,384,456,510,225,111,0,0,0,0,0,0,17,181,88,146,159,68,0,0,0,0,0,0,2,94,187,85,1,1,0,0,0,0,0,1,104,10,0,1,1,0,0,0,0,1,138,53,1,0,0,2,0,1,0,0,8,30,11,0,0,2,0,0,0,0,0,1,201,0,0,0,1,1,2,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
0,0,0,1,0,4,0,2,0,1,0,0,0,0,1,59,493,0,0,19,0,0,0,0,0,0,14,142,22,160,0,1,6,1,2,1,1,0,618,151,61,0,0,0,0,0,2,2,327,126,7,0,0,0,0,0,0,0,1,198,390,78,0,1,10,1,0,0,0,0,53,490,28,0,0,2,0,0,0,3,0,34,272,57,1,2,19,0,0,0,1,2,97,315,45,0,0,0,0,0,1,0,2,221,286,223,0,0,0,0,1,14,0,16,153,842,554,241,37,60,0,1,16,0,2,338,384,456,510,225,111,0,0,0,0,0,0,17,181,88,146,159,68,0,0,0,0,0,0,2,94,187,85,1,1,0,0,0,0,0,1,104,10,0,1,1,0,0,0,0,1,138,53,1,0,0,2,0,1,0,0,8,30,11,0,0,2,0,0,0,0,0,1,201,0,0,0,1,1,2,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,3,6,0,0,0,0,0,0,0,0,2,63,503,5,1,29,0,0,3,1,0,1,20,143,27,164,2,0,7,0,2,0,0,2,621,163,71,0,4,0,0,0,1,0,333,115,9,0,0,1,1,0,0,0,0,204,403,79,1,0,7,0,2,0,0,0,60,482,27,0,0,0,1,1,0,0,0,32,285,58,1,2,19,1,1,0,1,0,96,319,52,1,1,1,1,1,0,0,0,219,292,217,0,0,1,0,0,15,0,11,163,844,553,244,36,62,0,1,16,0,0,345,390,461,512,228,116,0,0,0,0,0,0,13,195,84,159,156,69,0,0,1,0,0,0,0,92,190,83,0,0,0,0,0,0,0,0,108,24,0,0,0,1,3,0,0,0,138,59,0,0,1,2,0,0,0,0,11,31,13,0,0,0,1,0,0,0,0,3,200,1,0,0,1,2,2,0,0,0,3,6,2,0,0,0,1,1,2,1,2,0,0,0,0,1,0,1
0,0,0,0,3,6,0,0,0,0,0,0,0,0,2,63,503,5,1,29,0,0,3,1,0,1,20,143,27,164,2,0,7,0,2,0,0,2,621,163,71,0,4,0,0,0,1,0,333,115,9,0,0,1,1,0,0,0,0,204,403,79,1,0,7,0,2,0,0,0,60,482,27,0,0,0,1,1,0,0,0,32,285,58,1,2,19,1,1,0,1,0,96,319,52,1,1,1,1,1,0,0,0,219,292,217,0,0,1,0,0,15,0,11,163,844,553,244,36,62,0,1,16,0,0,345,390,461,512,228,116,0,0,0,0,0,0,13,195,84,159,156,69,0,0,1,0,0,0,0,92,190,83,0,0,0,0,0,0,0,0,108,24,0,0,0,1,3,0,0,0,138,59,0,0,1,2,0,0,0,0,11,31,13,0,0,0,1,0,0,0,0,3,200,1,0,0,1,2,2,0,0,0,3,6,2,0,0,0,1,1,2,1,2,0,0,0,0,1,0,1
0,0,0,0,3,6,0,0,0,0,0,0,0,0,2,63,503,5,1,29,0,0,3,1,0,1,20,143,27,164,2,0,7,0,2,0,0,2,621,163,71,0,4,0,0,0,1,0,333,115,9,0,0,1,1,0,0,0,0,204,403,79,1,0,7,0,2,0,0,0,60,482,27,0,0,0,1,1,0,0,0,32,285,58,1,2,19,1,1,0,1,0,96,319,52,1,1,1,1,1,0,0,0,219,292,217,0,0,1,0,0,15,0,11,163,844,553,244,36,62,0,1,16,0,0,345,390,461,512,228,116,0,0,0,0,0,0,13,195,84,159,156,69,0,0,1,0,0,0,0,92,190,83,0,0,0,0,0,0,0,0,108,24,0,0,0,1,3,0,0,0,138,59,0,0,1,2,0,0,0,0,11,31,13,0,0,0,1,0,0,0,0,3,200,1,0,0,1,2,2,0,0,0,3,6,2,0,0,0,1,1,2,1,2,0,0,0,0,1,0,1
0,0,2,0,0,6,0,0,0,0,0,2,1,0,0,62,514,6,0,29,1,0,2,0,1,1,14,142,22,172,2,1,9,0,1,1,0,0,622,169,69,0,0,1,0,0,0,0,327,117,7,1,0,2,1,0,0,0,0,208,417,77,0,1,7,1,0,1,0,1,64,492,26,0,1,0,0,1,0,0,2,33,282,58,0,2,14,3,0,7,2,0,96,342,59,0,0,0,0,0,0,0,0,233,297,234,1,0,3,0,2,14,0,12,166,848,557,246,34,64,0,1,14,1,1,343,387,456,510,232,110,0,0,0,2,0,0,17,198,136,150,159,67,0,0,1,0,0,0,0,94,194,80,0,2,0,2,0,0,0,0,105,18,0,0,0,0,5,1,0,0,141,63,0,0,0,1,0,0,0,0,8,33,12,0,0,0,0,1,1,0,2,1,197,1,0,1,0,0,0,2,0,1,0,3,0,1,0,0,0,2,0,1,0,1,0,0,1,2,0,1
0,0,2,0,0,6,0,0,0,0,0,2,1,0,0,62,514,6,0,29,1,0,2,0,1,1,14,142,22,172,2,1,9,0,1,1,0,0,622,169,69,0,0,1,0,0,0,0,327,117,7,1,0,2,1,0,0,0,0,208,417,77,0,1,7,1,0,1,0,1,64,492,26,0,1,0,0,1,0,0,2,33,282,58,0,2,14,3,0,7,2,0,96,342,59,0,0,0,0,0,0,0,0,233,297,234,1,0,3,0,2,14,0,12,166,848,557,246,34,64,0,1,14,1,1,343,387,456,510,232,110,0,0,0,2,0,0,17,198,136,150,159,67,0,0,1,0,0,0,0,94,194,80,0,2,0,2,0,0,0,0,105,18,0,0,0,0,5,1,0,0,141,63,0,0,0,1,0,0,0,0,8,33,12,0,0,0,0,1,1,0,2,1,197,1,0,1,0,0,0,2,0,1,0,3,0,1,0,0,0,2,0,1,0,1,0,0,1,2,0,1
0,0,2,0,0,6,0,0,0,0,0,2,1,0,0,62,514,6,0,29,1,0,2,0,1,1,14,142,22,172,2,1,9,0,1,1,0,0,622,169,69,0,0,1,0,0,0,0,327,117,7,1,0,2,1,0,0,0,0,208,417,77,0,1,7,1,0,1,0,1,64,492,26,0,1,0,0,1,0,0,2,33,282,58,0,2,14,3,0,7,2,0,96,342,59,0,0,0,0,0,0,0,0,233,297,234,1,0,3,0,2,14,0,12,166,848,557,246,34,64,0,1,14,1,1,343,387,456,510,232,110,0,0,0,2,0,0,17,198,136,150,159,67,0,0,1,0,0,0,0,94,194,80,0,2,0,2,0,0,0,0,105,18,0,0,0,0,5,1,0,0,141,63,0,0,0,1,0,0,0,0,8,33,12,0,0,0,0,1,1,0,2,1,197,1,0,1,0,0,0,2,0,1,0,3,0,1,0,0,0,2,0,1,0,1,0,0,1,2,0,1
0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,59,518,9,1,32,0,0,0,0,0,1,21,143,28,176,3,0,6,0,0,1,0,0,636,169,74,0,2,3,0,0,0,3,338,112,8,1,0,1,3,2,2,2,0,210,445,81,1,0,10,0,0,0,0,3,64,486,24,2,0,0,1,0,0,0,0,32,287,56,2,0,19,3,0,2,0,0,103,340,61,0,1,1,0,0,0,0,0,233,307,229,1,1,1,1,0,12,1,10,165,848,560,249,32,61,1,0,14,3,0,346,382,463,509,234,107,0,0,0,0,2,0,21,198,129,160,155,66,0,0,2,0,0,0,3,89,183,76,0,2,2,1,0,0,1,3,104,26,0,0,0,1,0,0,2,0,140,66,0,0,0,0,0,0,1,0,12,34,13,0,0,2,1,3,0,2,0,2,202,0,2,2,0,0,0,1,1,0,2,4,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,1
0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,59,518,9,1,32,0,0,0,0,0,1,21,143,28,176,3,0,6,0,0,1,0,0,636,169,74,0,2,3,0,0,0,3,338,112,8,1,0,1,3,2,2,2,0,210,445,81,1,0,10,0,0,0,0,3,64,486,24,2,0,0,1,0,0,0,0,32,287,56,2,0,19,3,0,2,0,0,103,340,61,0,1,1,0,0,0,0,0,233,307,229,1,1,1,1,0,12,1,10,165,848,560,249,32,61,1,0,14,3,0,346,382,463,509,234,107,0,0,0,0,2,0,21,198,129,160,155,66,0,0,2,0,0,0,3,89,183,76,0,2,2,1,0,0,1,3,104,26,0,0,0,1,0,0,2,0,140,66,0,0,0,0,0,0,1,0,12,34,13,0,0,2,1,3,0,2,0,2,202,0,2,2,0,0,0,1,1,0,2,4,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,1
0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,59,518,9,1,32,0,0,0,0,0,1,21,143,28,176,3,0,6,0,0,1,0,0,636,169,74,0,2,3,0,0,0,3,338,112,8,1,0,1,3,2,2,2,0,210,445,81,1,0,10,0,0,0,0,3,64,486,24,2,0,0,1,0,0,0,0,32,287,56,2,0,19,3,0,2,0,0,103,340,61,0,1,1,0,0,0,0,0,233,307,229,1,1,1,1,0,12,1,10,165,848,560,249,32,61,1,0,14,3,0,346,382,463,509,234,107,0,0,0,0,2,0,21,198,129,160,155,66,0,0,2,0,0,0,3,89,183,76,0,2,2,1,0,0,1,3,104,26,0,0,0,1,0,0,2,0,140,66,0,0,0,0,0,0,1,0,12,34,13,0,0,2,1,3,0,2,0,2,202,0,2,2,0,0,0,1,1,0,2,4,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,1
0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,59,518,9,1,32,0,0,0,0,0,1,21,143,28,176,3,0,6,0,0,1,0,0,636,169,74,0,2,3,0,0,0,3,338,112,8,1,0,1,3,2,2,2,0,210,445,81,1,0,10,0,0,0,0,3,64,486,24,2,0,0,1,0,0,0,0,32,287,56,2,0,19,3,0,2,0,0,103,340,61,0,1,1,0,0,0,0,0,233,307,229,1,1,1,1,0,12,1,10,165,848,560,249,32,61,1,0,14,3,0,346,382,463,509,234,107,0,0,0,0,2,0,21,198,129,160,155,66,0,0,2,0,0,0,3,89,183,76,0,2,2,1,0,0,1,3,104,26,0,0,0,1,0,0,2,0,140,66,0,0,0,0,0,0,1,0,12,34,13,0,0,2,1,3,0,2,0,2,202,0,2,2,0,0,0,1,1,0,2,4,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,1
2,1,0,1,0,4,0,0,1,0,0,0,0,2,4,64,531,8,0,33,1,0,0,0,0,2,21,146,25,170,0,0,6,0,0,2,0,2,654,167,73,3,0,0,0,0,2,1,342,113,7,0,0,1,0,1,0,0,0,212,410,79,0,1,8,0,0,0,0,0,66,492,26,0,0,0,0,0,2,0,0,42,293,56,0,0,20,0,0,0,1,0,100,339,52,2,0,0,0,0,0,1,0,232,308,229,0,0,6,2,0,15,0,13,166,847,563,250,36,63,0,1,15,0,1,350,387,469,512,230,108,0,0,0,0,0,0,16,202,135,155,156,65,0,0,1,0,0,0,0,94,203,75,3,2,0,1,0,0,0,1,108,25,0,0,1,0,1,1,0,0,143,72,0,1,1,1,0,0,0,0,5,38,14,0,0,0,1,0,1,2,0,1,200,0,0,0,0,0,1,0,0,1,0,4,0,2,0,0,1,0,2,1,0,0,0,0,0,0,1,1
2,1,0,1,0,4,0,0,1,0,0,0,0,2,4,64,531,8,0,33,1,0,0,0,0,2,21,146,25,170,0,0,6,0,0,2,0,2,654,167,73,3,0,0,0,0,2,1,342,113,7,0,0,1,0,1,0,0,0,212,410,79,0,1,8,0,0,0,0,0,66,492,26,0,0,0,0,0,2,0,0,42,293,56,0,0,20,0,0,0,1,0,100,339,52,2,0,0,0,0,0,1,0,232,308,229,0,0,6,2,0,15,0,13,166,847,563,250,36,63,0,1,15,0,1,350,387,469,512,230,108,0,0,0,0,0,0,16,202,135,155,156,65,0,0,1,0,0,0,0,94,203,75,3,2,0,1,0,0,0,1,108,25,0,0,1,0,1,1,0,0,143,72,0,1,1,1,0,0,0,0,5,38,14,0,0,0,1,0,1,2,0,1,200,0,0,0,0,0,1,0,0,1,0,4,0,2,0,0,1,0,2,1,0,0,0,0,0,0,1,1
2,1,0,1,0,4,0,0,1,0,0,0,0,2,4,64,531,8,0,33,1,0,0,0,0,2,21,146,25,170,0,0,6,0,0,2,0,2,654,167,73,3,0,0,0,0,2,1,342,113,7,0,0,1,0,1,0,0,0,212,410,79,0,1,8,0,0,0,0,0,66,492,26,0,0,0,0,0,2,0,0,42,293,56,0,0,20,0,0,0,1,0,100,339,52,2,0,0,0,0,0,1,0,232,308,229,0,0,6,2,0,15,0,13,166,847,563,250,36,63,0,1,15,0,1,350,387,469,512,230,108,0,0,0,0,0,0,16,202,135,155,156,65,0,0,1,0,0,0,0,94,203,75,3,2,0,1,0,0,0,1,108,25,0,0,1,0,1,1,0,0,143,72,0,1,1,1,0,0,0,0,5,38,14,0,0,0,1,0,1,2,0,1,200,0,0,0,0,0,1,0,0,1,0,4,0,2,0,0,1,0,2,1,0,0,0,0,0,0,1,1
0,1,0,2,2,6,3,0,2,1,2,0,0,1,1,65,525,12,0,33,2,2,0,0,0,3,18,149,26,171,2,0,5,2,0,0,0,1,660,164,71,0,2,0,0,0,0,0,339,118,6,0,2,0,2,0,0,0,0,212,440,81,0,0,8,0,1,0,1,0,64,488,26,0,0,0,0,1,0,0,2,35,293,60,0,2,19,0,1,0,0,0,99,340,58,0,0,0,2,0,0,0,0,237,302,236,1,3,2,0,0,14,0,11,163,851,566,249,34,62,0,0,14,1,0,348,390,475,511,235,99,0,2,0,0,0,2,11,197,93,148,156,67,4,1,0,0,0,0,1,92,188,79,1,2,0,0,0,1,0,0,101,22,0,0,2,2,0,2,1,0,142,71,0,0,2,0,0,0,0,0,2,34,12,0,0,1,1,0,0,0,0,1,199,0,1,0,0,0,0,1,0,0,1,6,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,1
0,1,0,2,2,6,3,0,2,1,2,0,0,1,1,65,525,12,0,33,2,2,0,0,0,3,18,149,26,171,2,0,5,2,0,0,0,1,660,164,71,0,2,0,0,0,0,0,339,118,6,0,2,0,2,0,0,0,0,212,440,81,0,0,8,0,1,0,1,0,64,488,26,0,0,0,0,1,0,0,2,35,293,60,0,2,19,0,1,0,0,0,99,340,58,0,0,0,2,0,0,0,0,237,302,236,1,3,2,0,0,14,0,11,163,851,566,249,34,62,0,0,14,1,0,348,390,475,511,235,99,0,2,0,0,0,2,11,197,93,148,156,67,4,1,0,0,0,0,1,92,188,79,1,2,0,0,0,1,0,0,101,22,0,0,2,2,0,2,1,0,142,71,0,0,2,0,0,0,0,0,2,34,12,0,0,1,1,0,0,0,0,1,199,0,1,0,0,0,0,1,0,0,1,6,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,1
0,1,0,2,2,6,3,0,2,1,2,0,0,1,1,65,525,12,0,33,2,2,0,0,0,3,18,149,26,171,2,0,5,2,0,0,0,1,660,164,71,0,2,0,0,0,0,0,339,118,6,0,2,0,2,0,0,0,0,212,440,81,0,0,8,0,1,0,1,0,64,488,26,0,0,0,0,1,0,0,2,35,293,60,0,2,19,0,1,0,0,0,99,340,58,0,0,0,2,0,0,0,0,237,302,236,1,3,2,0,0,14,0,11,163,851,566,249,34,62,0,0,14,1,0,348,390,475,511,235,99,0,2,0,0,0,2,11,197,93,148,156,67,4,1,0,0,0,0,1,92,188,79,1,2,0,0,0,1,0,0,101,22,0,0,2,2,0,2,1,0,142,71,0,0,2,0,0,0,0,0,2,34,12,0,0,1,1,0,0,0,0,1,199,0,1,0,0,0,0,1,0,0,1,6,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,1
1,0,0,0,0,3,0,0,3,2,0,3,2,0,1,62,529,12,0,34,0,1,0,0,1,0,23,164,28,180,4,1,9,0,0,0,0,0,660,162,75,2,0,0,0,0,0,1,333,115,7,1,0,2,1,0,0,1,0,215,439,79,0,1,8,1,0,0,0,0,72,492,29,0,0,1,1,0,6,0,0,40,295,54,0,0,12,0,0,0,0,0,105,339,58,0,0,0,0,1,0,0,0,235,303,233,0,0,5,1,1,16,0,13,166,849,564,250,30,60,0,0,12,0,0,349,395,473,512,228,106,0,0,0,0,0,0,11,197,91,130,158,68,0,0,0,2,1,0,0,91,194,76,0,1,0,0,0,0,0,3,109,19,1,0,1,0,0,0,0,0,142,71,0,0,0,2,0,0,0,2,7,34,13,0,0,0,0,1,0,0,0,2,201,1,0,0,0,0,0,1,0,0,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,3,0,0,3,2,0,3,2,0,1,62,529,12,0,34,0,1,0,0,1,0,23,164,28,180,4,1,9,0,0,0,0,0,660,162,75,2,0,0,0,0,0,1,333,115,7,1,0,2,1,0,0,1,0,215,439,79,0,1,8,1,0,0,0,0,72,492,29,0,0,1,1,0,6,0,0,40,295,54,0,0,12,0,0,0,0,0,105,339,58,0,0,0,0,1,0,0,0,235,303,233,0,0,5,1,1,16,0,13,166,849,564,250,30,60,0,0,12,0,0,349,395,473,512,228,106,0,0,0,0,0,0,11,197,91,130,158,68,0,0,0,2,1,0,0,91,194,76,0,1,0,0,0,0,0,3,109,19,1,0,1,0,0,0,0,0,142,71,0,0,0,2,0,0,0,2,7,34,13,0,0,0,0,1,0,0,0,2,201,1,0,0,0,0,0,1,0,0,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,3,0,0,3,2,0,3,2,0,1,62,529,12,0,34,0,1,0,0,1,0,23,164,28,180,4,1,9,0,0,0,0,0,660,162,75,2,0,0,0,0,0,1,333,115,7,1,0,2,1,0,0,1,0,215,439,79,0,1,8,1,0,0,0,0,72,492,29,0,0,1,1,0,6,0,0,40,295,54,0,0,12,0,0,0,0,0,105,339,58,0,0,0,0,1,0,0,0,235,303,233,0,0,5,1,1,16,0,13,166,849,564,250,30,60,0,0,12,0,0,349,395,473,512,228,106,0,0,0,0,0,0,11,197,91,130,158,68,0,0,0,2,1,0,0,91,194,76,0,1,0,0,0,0,0,3,109,19,1,0,1,0,0,0,0,0,142,71,0,0,0,2,0,0,0,2,7,34,13,0,0,0,0,1,0,0,0,2,201,1,0,0,0,0,0,1,0,0,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
