pixel0,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,pixel64,pixel65,pixel66,pixel67,pixel68,pixel69,pixel70,pixel71,pixel72,pixel73,pixel74,pixel75,pixel76,pixel77,pixel78,pixel79,pixel80,pixel81,pixel82,pixel83,pixel84,pixel85,pixel86,pixel87,pixel88,pixel89,pixel90,pixel91,pixel92,pixel93,pixel94,pixel95,pixel96,pixel97,pixel98,pixel99,pixel100,pixel101,pixel102,pixel103,pixel104,pixel105,pixel106,pixel107,pixel108,pixel109,pixel110,pixel111,pixel112,pixel113,pixel114,pixel115,pixel116,pixel117,pixel118,pixel119,pixel120,pixel121,pixel122,pixel123,pixel124,pixel125,pixel126,pixel127,pixel128,pixel129,pixel130,pixel131,pixel132,pixel133,pixel134,pixel135,pixel136,pixel137,pixel138,pixel139,pixel140,pixel141,pixel142,pixel143,pixel144,pixel145,pixel146,pixel147,pixel148,pixel149,pixel150,pixel151,pixel152,pixel153,pixel154,pixel155,pixel156,pixel157,pixel158,pixel159,pixel160,pixel161,pixel162,pixel163,pixel164,pixel165,pixel166,pixel167,pixel168,pixel169,pixel170,pixel171,pixel172,pixel173,pixel174,pixel175,pixel176,pixel177,pixel178,pixel179,pixel180,pixel181,pixel182,pixel183,pixel184,pixel185,pixel186,pixel187,pixel188,pixel189,pixel190,pixel191,pixel192,pixel193,pixel194,pixel195,pixel196,pixel197,pixel198,pixel199,pixel200,pixel201,pixel202,pixel203,pixel204,pixel205,pixel206,pixel207,pixel208,pixel209,pixel210,pixel211,pixel212,pixel213,pixel214,pixel215,pixel216,pixel217,pixel218,pixel219,label
0,117,0,0,0,0,0,4,59,59,2,0,76,0,0,0,519,1,2,54,0,0,0,1,2,17,4,160,0,1,2,0,0,0,1,0,69,0,91,2,0,0,0,0,0,0,2,245,384,410,41,0,2,0,1,1,0,4,156,521,441,68,8,0,0,0,1,1,5,410,212,409,13,2,0,0,1,0,0,0,274,35,97,0,2,0,4,1,0,0,0,53,109,172,0,1,0,0,0,1,2,62,110,171,71,129,0,1,0,0,0,25,59,198,121,232,56,1,0,0,0,0,50,323,148,253,117,150,0,2,2,0,0,0,72,173,22,203,204,0,2,0,0,0,0,93,180,5,119,10,2,2,0,0,0,1,52,335,6,349,51,3,0,0,0,0,0,119,344,0,105,36,1,0,0,2,2,0,60,0,0,0,30,0,1,35,0,0,1,0,2,0,0,225,0,0,0,2,2,0,0,0,3,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,1,0,3
0,117,0,0,0,0,0,4,59,59,2,0,76,0,0,0,519,1,2,54,0,0,0,1,2,17,4,160,0,1,2,0,0,0,1,0,69,0,91,2,0,0,0,0,0,0,2,245,384,410,41,0,2,0,1,1,0,4,156,521,441,68,8,0,0,0,1,1,5,410,212,409,13,2,0,0,1,0,0,0,274,35,97,0,2,0,4,1,0,0,0,53,109,172,0,1,0,0,0,1,2,62,110,171,71,129,0,1,0,0,0,25,59,198,121,232,56,1,0,0,0,0,50,323,148,253,117,150,0,2,2,0,0,0,72,173,22,203,204,0,2,0,0,0,0,93,180,5,119,10,2,2,0,0,0,1,52,335,6,349,51,3,0,0,0,0,0,119,344,0,105,36,1,0,0,2,2,0,60,0,0,0,30,0,1,35,0,0,1,0,2,0,0,225,0,0,0,2,2,0,0,0,3,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,1,0,3
0,118,0,0,0,0,1,8,58,60,1,0,77,2,1,1,435,1,1,57,0,1,0,0,1,16,0,177,0,0,1,0,0,0,0,2,82,0,80,4,0,2,0,0,0,1,0,225,408,423,45,0,1,1,0,0,1,5,156,481,434,70,0,0,2,0,0,0,10,435,228,452,11,0,0,0,1,0,0,0,274,70,97,1,2,0,9,2,0,2,0,47,109,166,2,2,1,0,1,0,1,66,95,168,70,117,0,2,0,0,0,28,61,190,90,246,52,0,0,3,0,0,49,321,148,200,113,151,2,1,2,0,1,0,70,174,23,203,210,0,0,0,0,0,0,91,187,4,112,10,2,0,0,1,0,0,60,333,8,370,51,1,0,0,0,0,0,119,344,0,107,36,2,1,0,0,0,0,58,0,0,0,45,1,0,35,2,0,0,0,5,2,0,227,2,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,2,0,2,0,3
0,118,0,0,0,0,1,8,58,60,1,0,77,2,1,1,435,1,1,57,0,1,0,0,1,16,0,177,0,0,1,0,0,0,0,2,82,0,80,4,0,2,0,0,0,1,0,225,408,423,45,0,1,1,0,0,1,5,156,481,434,70,0,0,2,0,0,0,10,435,228,452,11,0,0,0,1,0,0,0,274,70,97,1,2,0,9,2,0,2,0,47,109,166,2,2,1,0,1,0,1,66,95,168,70,117,0,2,0,0,0,28,61,190,90,246,52,0,0,3,0,0,49,321,148,200,113,151,2,1,2,0,1,0,70,174,23,203,210,0,0,0,0,0,0,91,187,4,112,10,2,0,0,1,0,0,60,333,8,370,51,1,0,0,0,0,0,119,344,0,107,36,2,1,0,0,0,0,58,0,0,0,45,1,0,35,2,0,0,0,5,2,0,227,2,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,2,0,2,0,3
0,118,0,0,0,0,1,8,58,60,1,0,77,2,1,1,435,1,1,57,0,1,0,0,1,16,0,177,0,0,1,0,0,0,0,2,82,0,80,4,0,2,0,0,0,1,0,225,408,423,45,0,1,1,0,0,1,5,156,481,434,70,0,0,2,0,0,0,10,435,228,452,11,0,0,0,1,0,0,0,274,70,97,1,2,0,9,2,0,2,0,47,109,166,2,2,1,0,1,0,1,66,95,168,70,117,0,2,0,0,0,28,61,190,90,246,52,0,0,3,0,0,49,321,148,200,113,151,2,1,2,0,1,0,70,174,23,203,210,0,0,0,0,0,0,91,187,4,112,10,2,0,0,1,0,0,60,333,8,370,51,1,0,0,0,0,0,119,344,0,107,36,2,1,0,0,0,0,58,0,0,0,45,1,0,35,2,0,0,0,5,2,0,227,2,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,2,0,2,0,3
0,118,0,0,0,0,1,8,58,60,1,0,77,2,1,1,435,1,1,57,0,1,0,0,1,16,0,177,0,0,1,0,0,0,0,2,82,0,80,4,0,2,0,0,0,1,0,225,408,423,45,0,1,1,0,0,1,5,156,481,434,70,0,0,2,0,0,0,10,435,228,452,11,0,0,0,1,0,0,0,274,70,97,1,2,0,9,2,0,2,0,47,109,166,2,2,1,0,1,0,1,66,95,168,70,117,0,2,0,0,0,28,61,190,90,246,52,0,0,3,0,0,49,321,148,200,113,151,2,1,2,0,1,0,70,174,23,203,210,0,0,0,0,0,0,91,187,4,112,10,2,0,0,1,0,0,60,333,8,370,51,1,0,0,0,0,0,119,344,0,107,36,2,1,0,0,0,0,58,0,0,0,45,1,0,35,2,0,0,0,5,2,0,227,2,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,2,0,2,0,3
0,120,0,0,1,0,0,18,61,59,1,0,67,0,0,0,1023,0,0,51,2,0,2,0,0,0,9,241,0,2,1,1,0,2,0,1,31,0,75,0,2,0,2,0,1,0,1,26,302,241,11,0,0,0,1,0,0,0,45,424,177,0,0,1,5,0,0,0,12,411,217,467,0,0,0,2,0,0,0,0,271,92,174,2,2,0,10,0,0,0,0,170,107,186,1,0,0,0,0,0,0,62,143,215,68,131,0,0,0,1,0,28,79,212,169,268,53,2,1,0,3,2,55,327,157,275,115,154,0,0,1,0,0,0,70,173,20,201,196,0,0,0,0,0,1,95,183,5,104,9,0,2,1,0,0,1,63,358,6,343,52,0,0,0,1,0,0,107,307,0,107,43,0,0,0,1,1,0,46,13,0,0,61,0,1,35,0,1,0,0,7,0,0,207,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,2,0,0,1,0,0,2,1,0,0,0,3
0,120,0,0,1,0,0,18,61,59,1,0,67,0,0,0,1023,0,0,51,2,0,2,0,0,0,9,241,0,2,1,1,0,2,0,1,31,0,75,0,2,0,2,0,1,0,1,26,302,241,11,0,0,0,1,0,0,0,45,424,177,0,0,1,5,0,0,0,12,411,217,467,0,0,0,2,0,0,0,0,271,92,174,2,2,0,10,0,0,0,0,170,107,186,1,0,0,0,0,0,0,62,143,215,68,131,0,0,0,1,0,28,79,212,169,268,53,2,1,0,3,2,55,327,157,275,115,154,0,0,1,0,0,0,70,173,20,201,196,0,0,0,0,0,1,95,183,5,104,9,0,2,1,0,0,1,63,358,6,343,52,0,0,0,1,0,0,107,307,0,107,43,0,0,0,1,1,0,46,13,0,0,61,0,1,35,0,1,0,0,7,0,0,207,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,2,0,0,1,0,0,2,1,0,0,0,3
0,120,0,0,1,0,0,18,61,59,1,0,67,0,0,0,1023,0,0,51,2,0,2,0,0,0,9,241,0,2,1,1,0,2,0,1,31,0,75,0,2,0,2,0,1,0,1,26,302,241,11,0,0,0,1,0,0,0,45,424,177,0,0,1,5,0,0,0,12,411,217,467,0,0,0,2,0,0,0,0,271,92,174,2,2,0,10,0,0,0,0,170,107,186,1,0,0,0,0,0,0,62,143,215,68,131,0,0,0,1,0,28,79,212,169,268,53,2,1,0,3,2,55,327,157,275,115,154,0,0,1,0,0,0,70,173,20,201,196,0,0,0,0,0,1,95,183,5,104,9,0,2,1,0,0,1,63,358,6,343,52,0,0,0,1,0,0,107,307,0,107,43,0,0,0,1,1,0,46,13,0,0,61,0,1,35,0,1,0,0,7,0,0,207,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,2,0,0,1,0,0,2,1,0,0,0,3
0,118,1,0,0,0,2,11,66,38,0,0,67,0,0,0,1023,27,0,58,0,6,1,0,1,1,11,221,1,0,4,0,0,0,0,0,38,2,70,0,0,1,0,2,0,0,1,85,328,261,25,0,3,0,0,0,0,0,70,417,261,53,0,0,1,0,0,7,11,421,218,393,3,2,0,1,1,1,0,0,291,115,175,0,3,1,8,0,0,0,0,177,105,227,0,1,0,0,0,1,0,53,114,231,86,126,0,0,1,2,2,27,74,206,196,251,60,1,0,0,0,0,50,326,148,267,154,167,2,2,3,1,0,0,74,171,25,192,179,0,0,0,0,0,0,105,185,6,114,13,3,1,0,0,0,0,60,362,6,327,56,0,1,0,2,2,0,110,321,0,104,38,0,2,0,0,0,0,54,16,1,0,63,0,2,0,0,0,0,0,3,0,0,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,3
0,118,1,0,0,0,2,11,66,38,0,0,67,0,0,0,1023,27,0,58,0,6,1,0,1,1,11,221,1,0,4,0,0,0,0,0,38,2,70,0,0,1,0,2,0,0,1,85,328,261,25,0,3,0,0,0,0,0,70,417,261,53,0,0,1,0,0,7,11,421,218,393,3,2,0,1,1,1,0,0,291,115,175,0,3,1,8,0,0,0,0,177,105,227,0,1,0,0,0,1,0,53,114,231,86,126,0,0,1,2,2,27,74,206,196,251,60,1,0,0,0,0,50,326,148,267,154,167,2,2,3,1,0,0,74,171,25,192,179,0,0,0,0,0,0,105,185,6,114,13,3,1,0,0,0,0,60,362,6,327,56,0,1,0,2,2,0,110,321,0,104,38,0,2,0,0,0,0,54,16,1,0,63,0,2,0,0,0,0,0,3,0,0,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,3
0,118,1,0,0,0,2,11,66,38,0,0,67,0,0,0,1023,27,0,58,0,6,1,0,1,1,11,221,1,0,4,0,0,0,0,0,38,2,70,0,0,1,0,2,0,0,1,85,328,261,25,0,3,0,0,0,0,0,70,417,261,53,0,0,1,0,0,7,11,421,218,393,3,2,0,1,1,1,0,0,291,115,175,0,3,1,8,0,0,0,0,177,105,227,0,1,0,0,0,1,0,53,114,231,86,126,0,0,1,2,2,27,74,206,196,251,60,1,0,0,0,0,50,326,148,267,154,167,2,2,3,1,0,0,74,171,25,192,179,0,0,0,0,0,0,105,185,6,114,13,3,1,0,0,0,0,60,362,6,327,56,0,1,0,2,2,0,110,321,0,104,38,0,2,0,0,0,0,54,16,1,0,63,0,2,0,0,0,0,0,3,0,0,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,3
0,119,0,0,0,1,0,6,61,46,1,0,68,0,0,0,1023,27,1,61,1,1,0,0,0,0,0,208,0,1,2,0,0,1,0,0,42,0,92,0,0,0,0,0,0,0,0,81,338,273,31,0,1,0,0,0,0,0,70,428,256,50,0,1,1,0,2,0,7,427,215,410,10,0,0,0,0,0,0,3,290,110,172,0,0,0,8,1,0,2,0,176,107,233,0,0,0,2,0,0,0,65,126,236,79,120,0,0,0,2,0,26,165,216,205,268,57,0,1,1,1,0,53,328,154,272,153,163,2,0,0,1,0,0,73,175,27,194,196,0,0,0,1,0,0,99,191,7,115,12,0,0,0,0,0,0,61,369,7,333,51,3,0,1,0,0,0,107,318,0,110,37,1,0,0,0,0,1,57,18,0,1,67,0,0,39,0,0,1,0,4,0,1,206,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
0,119,0,0,0,1,0,6,61,46,1,0,68,0,0,0,1023,27,1,61,1,1,0,0,0,0,0,208,0,1,2,0,0,1,0,0,42,0,92,0,0,0,0,0,0,0,0,81,338,273,31,0,1,0,0,0,0,0,70,428,256,50,0,1,1,0,2,0,7,427,215,410,10,0,0,0,0,0,0,3,290,110,172,0,0,0,8,1,0,2,0,176,107,233,0,0,0,2,0,0,0,65,126,236,79,120,0,0,0,2,0,26,165,216,205,268,57,0,1,1,1,0,53,328,154,272,153,163,2,0,0,1,0,0,73,175,27,194,196,0,0,0,1,0,0,99,191,7,115,12,0,0,0,0,0,0,61,369,7,333,51,3,0,1,0,0,0,107,318,0,110,37,1,0,0,0,0,1,57,18,0,1,67,0,0,39,0,0,1,0,4,0,1,206,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
0,119,0,0,0,1,0,6,61,46,1,0,68,0,0,0,1023,27,1,61,1,1,0,0,0,0,0,208,0,1,2,0,0,1,0,0,42,0,92,0,0,0,0,0,0,0,0,81,338,273,31,0,1,0,0,0,0,0,70,428,256,50,0,1,1,0,2,0,7,427,215,410,10,0,0,0,0,0,0,3,290,110,172,0,0,0,8,1,0,2,0,176,107,233,0,0,0,2,0,0,0,65,126,236,79,120,0,0,0,2,0,26,165,216,205,268,57,0,1,1,1,0,53,328,154,272,153,163,2,0,0,1,0,0,73,175,27,194,196,0,0,0,1,0,0,99,191,7,115,12,0,0,0,0,0,0,61,369,7,333,51,3,0,1,0,0,0,107,318,0,110,37,1,0,0,0,0,1,57,18,0,1,67,0,0,39,0,0,1,0,4,0,1,206,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
0,119,0,0,0,1,0,6,61,46,1,0,68,0,0,0,1023,27,1,61,1,1,0,0,0,0,0,208,0,1,2,0,0,1,0,0,42,0,92,0,0,0,0,0,0,0,0,81,338,273,31,0,1,0,0,0,0,0,70,428,256,50,0,1,1,0,2,0,7,427,215,410,10,0,0,0,0,0,0,3,290,110,172,0,0,0,8,1,0,2,0,176,107,233,0,0,0,2,0,0,0,65,126,236,79,120,0,0,0,2,0,26,165,216,205,268,57,0,1,1,1,0,53,328,154,272,153,163,2,0,0,1,0,0,73,175,27,194,196,0,0,0,1,0,0,99,191,7,115,12,0,0,0,0,0,0,61,369,7,333,51,3,0,1,0,0,0,107,318,0,110,37,1,0,0,0,0,1,57,18,0,1,67,0,0,39,0,0,1,0,4,0,1,206,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,116,2,0,1,0,0,7,67,45,0,1,70,0,0,0,1023,28,0,59,0,0,1,1,0,0,0,236,1,0,4,0,0,0,2,0,42,1,96,0,0,0,0,1,0,0,0,94,341,283,34,0,0,2,3,0,0,0,86,421,274,54,0,0,2,1,0,0,9,426,208,398,8,2,0,0,2,0,0,1,285,115,121,0,0,0,7,2,0,2,0,177,110,234,0,0,1,0,1,1,0,68,137,245,109,116,0,0,1,1,1,27,179,211,194,274,55,1,0,1,0,0,47,330,155,284,157,160,2,0,1,0,0,0,81,171,25,194,207,0,0,0,2,1,0,101,187,4,114,11,1,0,3,3,0,0,60,367,7,361,51,0,0,0,0,1,0,106,323,0,111,39,1,0,0,0,1,0,60,15,0,1,64,0,1,37,0,0,0,0,3,1,0,207,0,1,1,1,0,1,0,2,0,1,0,2,0,0,0,2,2,0,2,0,0,0,1,0,0,0,3
1,116,2,0,1,0,0,7,67,45,0,1,70,0,0,0,1023,28,0,59,0,0,1,1,0,0,0,236,1,0,4,0,0,0,2,0,42,1,96,0,0,0,0,1,0,0,0,94,341,283,34,0,0,2,3,0,0,0,86,421,274,54,0,0,2,1,0,0,9,426,208,398,8,2,0,0,2,0,0,1,285,115,121,0,0,0,7,2,0,2,0,177,110,234,0,0,1,0,1,1,0,68,137,245,109,116,0,0,1,1,1,27,179,211,194,274,55,1,0,1,0,0,47,330,155,284,157,160,2,0,1,0,0,0,81,171,25,194,207,0,0,0,2,1,0,101,187,4,114,11,1,0,3,3,0,0,60,367,7,361,51,0,0,0,0,1,0,106,323,0,111,39,1,0,0,0,1,0,60,15,0,1,64,0,1,37,0,0,0,0,3,1,0,207,0,1,1,1,0,1,0,2,0,1,0,2,0,0,0,2,2,0,2,0,0,0,1,0,0,0,3
1,116,2,0,1,0,0,7,67,45,0,1,70,0,0,0,1023,28,0,59,0,0,1,1,0,0,0,236,1,0,4,0,0,0,2,0,42,1,96,0,0,0,0,1,0,0,0,94,341,283,34,0,0,2,3,0,0,0,86,421,274,54,0,0,2,1,0,0,9,426,208,398,8,2,0,0,2,0,0,1,285,115,121,0,0,0,7,2,0,2,0,177,110,234,0,0,1,0,1,1,0,68,137,245,109,116,0,0,1,1,1,27,179,211,194,274,55,1,0,1,0,0,47,330,155,284,157,160,2,0,1,0,0,0,81,171,25,194,207,0,0,0,2,1,0,101,187,4,114,11,1,0,3,3,0,0,60,367,7,361,51,0,0,0,0,1,0,106,323,0,111,39,1,0,0,0,1,0,60,15,0,1,64,0,1,37,0,0,0,0,3,1,0,207,0,1,1,1,0,1,0,2,0,1,0,2,0,0,0,2,2,0,2,0,0,0,1,0,0,0,3
0,120,0,0,0,0,0,6,66,43,0,0,79,2,0,3,1023,25,0,55,0,0,0,0,1,2,0,216,0,3,6,0,0,1,0,0,35,1,93,2,0,0,0,2,4,1,0,98,351,299,41,0,0,1,0,0,0,0,78,431,291,54,0,0,2,0,1,0,10,415,215,420,11,1,3,1,0,1,1,0,294,133,129,0,2,0,14,0,0,0,0,184,113,230,0,0,0,0,0,0,0,65,144,243,102,112,0,0,1,0,1,30,178,232,208,277,54,0,2,0,0,0,48,326,158,283,153,168,0,1,0,0,1,0,81,186,25,195,211,1,2,1,2,0,0,103,188,3,119,10,0,0,1,1,0,0,61,373,9,365,54,0,2,0,0,0,0,109,313,1,121,36,2,0,0,0,0,0,56,14,1,0,57,1,0,38,0,0,0,0,4,0,0,207,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3
0,120,0,0,0,0,0,6,66,43,0,0,79,2,0,3,1023,25,0,55,0,0,0,0,1,2,0,216,0,3,6,0,0,1,0,0,35,1,93,2,0,0,0,2,4,1,0,98,351,299,41,0,0,1,0,0,0,0,78,431,291,54,0,0,2,0,1,0,10,415,215,420,11,1,3,1,0,1,1,0,294,133,129,0,2,0,14,0,0,0,0,184,113,230,0,0,0,0,0,0,0,65,144,243,102,112,0,0,1,0,1,30,178,232,208,277,54,0,2,0,0,0,48,326,158,283,153,168,0,1,0,0,1,0,81,186,25,195,211,1,2,1,2,0,0,103,188,3,119,10,0,0,1,1,0,0,61,373,9,365,54,0,2,0,0,0,0,109,313,1,121,36,2,0,0,0,0,0,56,14,1,0,57,1,0,38,0,0,0,0,4,0,0,207,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3
0,120,0,0,0,0,0,6,66,43,0,0,79,2,0,3,1023,25,0,55,0,0,0,0,1,2,0,216,0,3,6,0,0,1,0,0,35,1,93,2,0,0,0,2,4,1,0,98,351,299,41,0,0,1,0,0,0,0,78,431,291,54,0,0,2,0,1,0,10,415,215,420,11,1,3,1,0,1,1,0,294,133,129,0,2,0,14,0,0,0,0,184,113,230,0,0,0,0,0,0,0,65,144,243,102,112,0,0,1,0,1,30,178,232,208,277,54,0,2,0,0,0,48,326,158,283,153,168,0,1,0,0,1,0,81,186,25,195,211,1,2,1,2,0,0,103,188,3,119,10,0,0,1,1,0,0,61,373,9,365,54,0,2,0,0,0,0,109,313,1,121,36,2,0,0,0,0,0,56,14,1,0,57,1,0,38,0,0,0,0,4,0,0,207,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3
0,108,0,1,0,0,0,0,47,43,2,0,80,0,0,0,999,27,0,46,0,0,0,0,2,19,1,223,3,2,3,0,6,0,0,1,41,0,89,0,0,0,0,1,0,0,1,97,354,309,41,0,2,0,2,0,0,0,82,438,293,54,0,0,3,2,0,0,7,403,212,409,8,2,0,1,0,0,0,0,266,106,122,0,0,0,14,0,1,0,0,187,116,237,0,0,0,2,0,0,0,71,147,245,106,112,0,1,0,1,2,27,180,245,204,285,56,0,0,0,0,0,51,338,158,286,151,170,0,1,0,0,1,0,77,184,25,194,213,0,0,0,1,0,0,102,189,5,113,10,1,0,2,0,0,0,57,376,11,367,50,0,0,1,0,0,0,106,310,0,119,37,0,1,0,2,0,0,57,14,0,0,58,0,0,37,0,0,0,0,6,2,1,210,1,0,0,0,2,2,0,0,1,1,2,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,3
0,108,0,1,0,0,0,0,47,43,2,0,80,0,0,0,999,27,0,46,0,0,0,0,2,19,1,223,3,2,3,0,6,0,0,1,41,0,89,0,0,0,0,1,0,0,1,97,354,309,41,0,2,0,2,0,0,0,82,438,293,54,0,0,3,2,0,0,7,403,212,409,8,2,0,1,0,0,0,0,266,106,122,0,0,0,14,0,1,0,0,187,116,237,0,0,0,2,0,0,0,71,147,245,106,112,0,1,0,1,2,27,180,245,204,285,56,0,0,0,0,0,51,338,158,286,151,170,0,1,0,0,1,0,77,184,25,194,213,0,0,0,1,0,0,102,189,5,113,10,1,0,2,0,0,0,57,376,11,367,50,0,0,1,0,0,0,106,310,0,119,37,0,1,0,2,0,0,57,14,0,0,58,0,0,37,0,0,0,0,6,2,1,210,1,0,0,0,2,2,0,0,1,1,2,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,3
0,108,0,1,0,0,0,0,47,43,2,0,80,0,0,0,999,27,0,46,0,0,0,0,2,19,1,223,3,2,3,0,6,0,0,1,41,0,89,0,0,0,0,1,0,0,1,97,354,309,41,0,2,0,2,0,0,0,82,438,293,54,0,0,3,2,0,0,7,403,212,409,8,2,0,1,0,0,0,0,266,106,122,0,0,0,14,0,1,0,0,187,116,237,0,0,0,2,0,0,0,71,147,245,106,112,0,1,0,1,2,27,180,245,204,285,56,0,0,0,0,0,51,338,158,286,151,170,0,1,0,0,1,0,77,184,25,194,213,0,0,0,1,0,0,102,189,5,113,10,1,0,2,0,0,0,57,376,11,367,50,0,0,1,0,0,0,106,310,0,119,37,0,1,0,2,0,0,57,14,0,0,58,0,0,37,0,0,0,0,6,2,1,210,1,0,0,0,2,2,0,0,1,1,2,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,3
0,111,0,1,0,0,0,0,81,36,1,0,68,0,0,0,965,25,0,57,0,0,0,0,0,13,0,236,0,2,2,0,0,0,0,0,41,0,90,2,0,0,0,0,1,0,1,103,360,339,45,0,0,0,0,0,0,0,90,443,305,54,1,0,2,2,0,0,8,396,226,422,14,1,0,0,2,0,0,1,258,105,119,0,0,0,14,0,1,0,1,164,111,225,1,0,0,2,0,0,0,62,135,246,102,114,0,0,0,1,0,26,190,223,207,296,56,0,1,0,0,0,51,339,159,287,155,167,0,0,0,0,0,0,76,187,25,196,206,1,0,0,0,2,0,100,187,12,116,6,0,0,0,0,0,2,60,373,8,360,54,0,0,0,0,0,1,107,324,0,123,39,0,0,0,2,0,0,47,16,0,0,61,0,0,38,2,0,0,0,5,0,0,208,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,3
0,111,0,1,0,0,0,0,81,36,1,0,68,0,0,0,965,25,0,57,0,0,0,0,0,13,0,236,0,2,2,0,0,0,0,0,41,0,90,2,0,0,0,0,1,0,1,103,360,339,45,0,0,0,0,0,0,0,90,443,305,54,1,0,2,2,0,0,8,396,226,422,14,1,0,0,2,0,0,1,258,105,119,0,0,0,14,0,1,0,1,164,111,225,1,0,0,2,0,0,0,62,135,246,102,114,0,0,0,1,0,26,190,223,207,296,56,0,1,0,0,0,51,339,159,287,155,167,0,0,0,0,0,0,76,187,25,196,206,1,0,0,0,2,0,100,187,12,116,6,0,0,0,0,0,2,60,373,8,360,54,0,0,0,0,0,1,107,324,0,123,39,0,0,0,2,0,0,47,16,0,0,61,0,0,38,2,0,0,0,5,0,0,208,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,3
0,111,0,1,0,0,0,0,81,36,1,0,68,0,0,0,965,25,0,57,0,0,0,0,0,13,0,236,0,2,2,0,0,0,0,0,41,0,90,2,0,0,0,0,1,0,1,103,360,339,45,0,0,0,0,0,0,0,90,443,305,54,1,0,2,2,0,0,8,396,226,422,14,1,0,0,2,0,0,1,258,105,119,0,0,0,14,0,1,0,1,164,111,225,1,0,0,2,0,0,0,62,135,246,102,114,0,0,0,1,0,26,190,223,207,296,56,0,1,0,0,0,51,339,159,287,155,167,0,0,0,0,0,0,76,187,25,196,206,1,0,0,0,2,0,100,187,12,116,6,0,0,0,0,0,2,60,373,8,360,54,0,0,0,0,0,1,107,324,0,123,39,0,0,0,2,0,0,47,16,0,0,61,0,0,38,2,0,0,0,5,0,0,208,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,3
0,111,0,1,0,0,0,0,81,36,1,0,68,0,0,0,965,25,0,57,0,0,0,0,0,13,0,236,0,2,2,0,0,0,0,0,41,0,90,2,0,0,0,0,1,0,1,103,360,339,45,0,0,0,0,0,0,0,90,443,305,54,1,0,2,2,0,0,8,396,226,422,14,1,0,0,2,0,0,1,258,105,119,0,0,0,14,0,1,0,1,164,111,225,1,0,0,2,0,0,0,62,135,246,102,114,0,0,0,1,0,26,190,223,207,296,56,0,1,0,0,0,51,339,159,287,155,167,0,0,0,0,0,0,76,187,25,196,206,1,0,0,0,2,0,100,187,12,116,6,0,0,0,0,0,2,60,373,8,360,54,0,0,0,0,0,1,107,324,0,123,39,0,0,0,2,0,0,47,16,0,0,61,0,0,38,2,0,0,0,5,0,0,208,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,3
